"benchmark_version","method","project_slug","project_name","category","part_count","requested_part_area_sq_in","placed_part_area_sq_in","kerf_in","orientation_mode","sheet_length_in","sheet_width_in","estimated_sheets","yield_pct","waste_pct","rejected_piece_count","source_template_url"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0","rotation_allowed","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0","orientation_locked","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.03125","rotation_allowed","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.03125","orientation_locked","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.0625","rotation_allowed","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.0625","orientation_locked","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.09375","rotation_allowed","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.09375","orientation_locked","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.125","rotation_allowed","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.125","orientation_locked","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.1875","rotation_allowed","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.1875","orientation_locked","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.25","rotation_allowed","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","mobile-workbench","Mobile workbench","Shop","9","4490.5","4490.5","0.25","orientation_locked","96","48","2","48.7","51.3","0","https://woodcuttool.com/templates/mobile-workbench-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0","rotation_allowed","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0","orientation_locked","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.03125","rotation_allowed","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.03125","orientation_locked","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.0625","rotation_allowed","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.0625","orientation_locked","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.09375","rotation_allowed","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.09375","orientation_locked","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.125","rotation_allowed","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.125","orientation_locked","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.1875","rotation_allowed","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.1875","orientation_locked","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.25","rotation_allowed","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","assembly-table","Assembly table","Shop","7","6952.5","6952.5","0.25","orientation_locked","96","48","3","50.3","49.7","0","https://woodcuttool.com/templates/assembly-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0","rotation_allowed","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0","orientation_locked","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.03125","rotation_allowed","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.03125","orientation_locked","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.0625","rotation_allowed","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.0625","orientation_locked","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.09375","rotation_allowed","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.09375","orientation_locked","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.125","rotation_allowed","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.125","orientation_locked","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.1875","rotation_allowed","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.1875","orientation_locked","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.25","rotation_allowed","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","miter-saw-stand","Miter saw stand","Shop","9","3951.8","3951.8","0.25","orientation_locked","96","48","2","42.9","57.1","0","https://woodcuttool.com/templates/miter-saw-stand-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0","rotation_allowed","96","48","1","82.4","17.6","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0","orientation_locked","96","48","1","82.4","17.6","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.03125","rotation_allowed","96","48","1","82.4","17.6","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.03125","orientation_locked","96","48","2","41.2","58.8","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.0625","rotation_allowed","96","48","1","82.4","17.6","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.0625","orientation_locked","96","48","2","41.2","58.8","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.09375","rotation_allowed","96","48","1","82.4","17.6","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.09375","orientation_locked","96","48","2","41.2","58.8","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.125","rotation_allowed","96","48","1","82.4","17.6","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.125","orientation_locked","96","48","2","41.2","58.8","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.1875","rotation_allowed","96","48","1","82.4","17.6","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.1875","orientation_locked","96","48","2","41.2","58.8","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.25","rotation_allowed","96","48","1","82.4","17.6","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","french-cleat-wall","French cleat tool wall","Shop","12","3798","3798","0.25","orientation_locked","96","48","2","41.2","58.8","0","https://woodcuttool.com/templates/french-cleat-wall-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0","rotation_allowed","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0","orientation_locked","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.03125","rotation_allowed","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.03125","orientation_locked","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.0625","rotation_allowed","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.0625","orientation_locked","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.09375","rotation_allowed","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.09375","orientation_locked","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.125","rotation_allowed","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.125","orientation_locked","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.1875","rotation_allowed","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.1875","orientation_locked","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.25","rotation_allowed","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","rolling-cart","Rolling utility cart","Shop","9","2682","2682","0.25","orientation_locked","96","48","1","58.2","41.8","0","https://woodcuttool.com/templates/rolling-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0","rotation_allowed","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0","orientation_locked","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.03125","rotation_allowed","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.03125","orientation_locked","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.0625","rotation_allowed","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.0625","orientation_locked","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.09375","rotation_allowed","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.09375","orientation_locked","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.125","rotation_allowed","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.125","orientation_locked","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.1875","rotation_allowed","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.1875","orientation_locked","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.25","rotation_allowed","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","outdoor-storage-box","Outdoor storage box","Outdoor","6","5370.8","5370.8","0.25","orientation_locked","96","48","2","58.3","41.7","0","https://woodcuttool.com/templates/outdoor-storage-box-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0","rotation_allowed","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0","orientation_locked","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.03125","rotation_allowed","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.03125","orientation_locked","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.0625","rotation_allowed","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.0625","orientation_locked","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.09375","rotation_allowed","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.09375","orientation_locked","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.125","rotation_allowed","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.125","orientation_locked","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.1875","rotation_allowed","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.1875","orientation_locked","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.25","rotation_allowed","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","kitchen-island","Kitchen island","Cabinets","7","4593","4593","0.25","orientation_locked","96","48","2","49.8","50.2","0","https://woodcuttool.com/templates/kitchen-island-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0","rotation_allowed","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0","orientation_locked","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.03125","rotation_allowed","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.03125","orientation_locked","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.0625","rotation_allowed","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.0625","orientation_locked","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.09375","rotation_allowed","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.09375","orientation_locked","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.125","rotation_allowed","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.125","orientation_locked","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.1875","rotation_allowed","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.1875","orientation_locked","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.25","rotation_allowed","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","appliance-garage","Appliance garage","Cabinets","6","1482","1482","0.25","orientation_locked","96","48","1","32.2","67.8","0","https://woodcuttool.com/templates/appliance-garage-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0","rotation_allowed","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0","orientation_locked","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.03125","rotation_allowed","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.03125","orientation_locked","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.0625","rotation_allowed","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.0625","orientation_locked","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.09375","rotation_allowed","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.09375","orientation_locked","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.125","rotation_allowed","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.125","orientation_locked","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.1875","rotation_allowed","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.1875","orientation_locked","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
